,date,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_home
374,2020-07-04,26,0,2.0,5.0,1.8,2.5,32.0,17,6.0,2.0,17.9,0.0,1.0,1.0,0,13,15,5,0.3333333333333333,2.333333333333333,9.333333333333334,0.6666666666666666,20.666666666666668,0.6666666666666666,0.0,0.0,2,0
375,2020-07-09,27,1,0.0,0.0,1.4,0.5,37.0,17,9.0,2.0,12.4,0.0,0.0,0.0,1,17,18,3,1.0,3.333333333333333,7.333333333333333,1.0,20.066666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0
376,2020-07-12,28,1,4.0,1.0,2.5,1.5,44.0,17,8.0,3.0,17.5,0.0,1.0,1.0,1,10,19,6,1.0,3.0,9.0,1.6666666666666667,15.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,1
377,2020-07-15,29,0,1.0,2.0,1.6,0.7,29.0,10,15.0,3.0,15.3,1.0,0.0,0.0,0,12,18,2,2.0,2.0,7.666666666666667,2.333333333333333,15.933333333333335,0.0,0.6666666666666666,0.6666666666666666,2,0
378,2020-07-19,30,1,0.0,2.0,0.5,2.5,44.0,17,11.0,3.0,16.8,0.0,0.0,0.0,1,16,14,6,1.6666666666666667,1.0,10.666666666666666,2.6666666666666665,15.066666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0
379,2020-07-26,31,0,3.0,1.0,1.5,1.7,31.0,17,12.0,6.0,19.4,1.0,1.0,1.0,0,7,16,6,1.6666666666666667,1.6666666666666667,11.333333333333334,3.0,16.533333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,1
380,2022-08-06,0,1,2.0,0.0,0.6,0.7,35.0,4,7.0,3.0,15.7,0.0,0.0,0.0,1,1,15,5,1.3333333333333333,1.6666666666666667,12.666666666666666,4.0,17.166666666666668,0.6666666666666666,0.3333333333333333,0.3333333333333333,2,1
381,2022-08-13,11,0,0.0,4.0,0.1,1.7,33.0,4,3.0,1.0,20.6,0.0,0.0,0.0,0,12,15,5,1.6666666666666667,1.0,10.0,4.0,17.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0
382,2022-08-20,22,1,0.0,3.0,0.3,1.3,43.0,0,6.0,1.0,18.5,1.0,0.0,0.0,1,0,17,5,1.6666666666666667,1.6666666666666667,7.333333333333333,3.333333333333333,18.566666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0
383,2022-08-27,32,0,0.0,9.0,0.3,3.3,31.0,12,5.0,2.0,18.2,0.0,0.0,0.0,0,11,15,5,0.6666666666666666,2.333333333333333,5.333333333333333,1.6666666666666667,18.26666666666667,0.3333333333333333,0.0,0.0,2,0
384,2022-08-31,33,1,0.0,0.0,0.4,1.5,35.0,17,5.0,2.0,16.1,0.0,0.0,0.0,1,19,19,2,0.0,5.333333333333333,4.666666666666667,1.3333333333333333,19.1,0.3333333333333333,0.0,0.0,2,0
385,2022-09-03,34,0,3.0,2.0,0.8,1.9,48.0,12,8.0,3.0,17.5,0.0,0.0,0.0,0,15,15,5,0.0,4.0,5.333333333333333,1.6666666666666667,17.6,0.3333333333333333,0.0,0.0,2,1
386,2022-09-17,36,0,1.0,1.0,0.7,1.9,28.0,12,10.0,3.0,18.1,0.0,0.0,0.0,0,14,15,5,1.0,3.6666666666666665,6.0,2.333333333333333,17.26666666666667,0.0,0.0,0.0,2,0
387,2022-10-01,37,1,0.0,0.0,0.4,0.9,42.0,17,7.0,0.0,15.5,1.0,0.0,0.0,1,3,15,5,1.3333333333333333,1.0,7.666666666666667,2.6666666666666665,17.233333333333338,0.0,0.0,0.0,2,0
388,2022-10-08,1,1,2.0,1.0,1.1,1.0,45.0,17,10.0,4.0,15.0,1.0,0.0,0.0,1,10,15,5,1.3333333333333333,1.0,8.333333333333334,2.0,17.033333333333335,0.3333333333333333,0.0,0.0,2,1
389,2022-10-15,2,0,2.0,2.0,1.0,2.1,31.0,12,10.0,6.0,13.0,0.0,0.0,0.0,0,8,15,5,1.0,0.6666666666666666,9.0,2.333333333333333,16.200000000000003,0.6666666666666666,0.0,0.0,2,0
390,2022-10-19,3,1,0.0,1.0,1.0,1.0,54.0,4,15.0,3.0,17.6,1.0,0.0,0.0,1,16,19,2,1.3333333333333333,1.0,9.0,3.333333333333333,14.500000000000002,0.6666666666666666,0.0,0.0,2,0
391,2022-10-24,4,0,0.0,2.0,0.4,1.9,45.0,12,5.0,3.0,13.6,0.0,0.0,0.0,0,18,20,0,1.3333333333333333,1.3333333333333333,11.666666666666666,4.333333333333333,15.200000000000005,0.6666666666666666,0.0,0.0,2,0
392,2022-10-29,5,1,2.0,3.0,0.5,2.0,31.0,6,6.0,4.0,14.0,0.0,0.0,0.0,1,17,15,5,0.6666666666666666,1.6666666666666667,10.0,4.0,14.733333333333336,0.3333333333333333,0.0,0.0,2,0
393,2022-11-05,6,0,3.0,4.0,1.5,2.2,40.0,17,9.0,5.0,12.4,0.0,0.0,0.0,0,9,15,5,0.6666666666666666,2.0,8.666666666666666,3.333333333333333,15.06666666666667,0.3333333333333333,0.0,0.0,2,0
394,2022-11-12,7,1,3.0,0.0,2.4,0.8,36.0,17,16.0,8.0,13.6,0.0,0.0,0.0,1,7,15,5,1.6666666666666667,3.0,6.666666666666667,4.0,13.333333333333336,0.0,0.0,0.0,2,1
395,2022-12-27,8,0,0.0,2.0,0.5,1.8,40.0,19,9.0,4.0,21.0,2.0,0.0,0.0,0,5,17,1,2.6666666666666665,2.333333333333333,10.333333333333334,5.666666666666667,13.333333333333336,0.0,0.0,0.0,2,0
396,2022-12-31,9,1,0.0,2.0,0.6,1.6,59.0,17,6.0,2.0,14.8,0.0,0.0,0.0,1,6,15,5,2.0,2.0,11.333333333333334,5.666666666666667,15.66666666666667,0.6666666666666666,0.0,0.0,2,0
397,2023-01-03,10,0,0.0,3.0,0.6,2.2,42.0,17,7.0,4.0,15.7,1.0,0.0,0.0,0,13,20,1,1.0,1.3333333333333333,10.333333333333334,4.666666666666667,16.46666666666667,0.6666666666666666,0.0,0.0,2,0
398,2023-01-14,12,0,0.0,2.0,0.6,1.4,50.0,16,7.0,2.0,18.1,0.0,0.0,0.0,0,3,17,5,0.0,2.333333333333333,7.333333333333333,3.333333333333333,17.166666666666668,1.0,0.0,0.0,2,0
399,2023-01-21,13,1,1.0,1.0,1.4,1.9,43.0,17,16.0,3.0,15.4,2.0,0.0,0.0,1,15,15,5,0.0,2.333333333333333,6.666666666666667,2.6666666666666665,16.200000000000003,0.3333333333333333,0.0,0.0,2,0
400,2023-02-04,14,0,0.0,1.0,1.1,2.2,29.0,16,12.0,2.0,15.3,0.0,0.0,0.0,0,4,15,5,0.3333333333333333,2.0,10.0,3.0,16.400000000000002,1.0,0.0,0.0,2,0
401,2023-02-11,15,1,1.0,1.0,1.5,1.3,34.0,16,11.0,4.0,16.5,1.0,0.0,0.0,1,14,17,5,0.3333333333333333,1.3333333333333333,11.666666666666666,2.333333333333333,16.26666666666667,0.6666666666666666,0.0,0.0,2,0
402,2023-02-18,16,0,1.0,0.0,1.1,1.3,32.0,12,5.0,1.0,14.0,0.0,0.0,0.0,0,19,15,5,0.6666666666666666,1.0,13.0,3.0,15.733333333333336,1.0,0.0,0.0,2,1
403,2023-02-25,17,1,1.0,4.0,1.0,2.4,35.0,20,13.0,2.0,14.2,0.0,0.0,0.0,1,12,17,5,0.6666666666666666,0.6666666666666666,9.333333333333334,2.333333333333333,15.266666666666673,0.3333333333333333,0.0,0.0,2,0
404,2023-03-04,18,0,2.0,3.0,1.3,2.1,21.0,20,4.0,4.0,8.1,0.0,0.0,0.0,0,0,15,5,1.0,1.6666666666666667,9.666666666666666,2.333333333333333,14.9,0.3333333333333333,0.0,0.0,2,0
405,2023-03-11,19,1,1.0,0.0,0.9,1.7,31.0,16,5.0,2.0,12.3,0.0,0.0,0.0,1,11,12,5,1.3333333333333333,2.333333333333333,7.333333333333333,2.333333333333333,12.1,0.0,0.0,0.0,2,1
406,2023-03-18,20,0,0.0,3.0,1.3,3.5,44.0,16,10.0,3.0,12.6,1.0,0.0,0.0,0,1,15,5,1.3333333333333333,2.333333333333333,7.333333333333333,2.6666666666666665,11.533333333333337,0.0,0.0,0.0,2,0
407,2023-04-01,21,1,2.0,1.0,2.6,0.8,43.0,16,12.0,6.0,12.5,0.0,0.0,0.0,1,8,15,5,1.0,2.0,6.333333333333333,3.0,11.000000000000002,0.3333333333333333,0.0,0.0,2,1
408,2023-04-04,35,1,0.0,2.0,1.7,2.7,37.0,16,14.0,3.0,15.8,0.0,0.0,0.0,1,4,19,1,1.0,1.3333333333333333,9.0,3.6666666666666665,12.466666666666669,0.3333333333333333,0.0,0.0,2,0
409,2023-04-08,23,0,1.0,0.0,2.0,0.7,49.0,12,19.0,7.0,14.7,1.0,0.0,0.0,0,10,15,5,0.6666666666666666,2.0,12.0,4.0,13.633333333333336,0.3333333333333333,0.0,0.0,2,1
410,2023-04-15,24,0,3.0,2.0,1.3,2.2,42.0,4,9.0,6.0,17.9,0.0,0.0,0.0,0,17,15,5,1.0,1.0,15.0,5.333333333333333,14.333333333333336,0.3333333333333333,0.0,0.0,2,1
411,2021-09-11,32,1,0.0,1.0,0.4,0.3,41.0,7,7.0,1.0,20.3,0.0,0.0,0.0,1,4,15,5,1.0,0.3333333333333333,10.333333333333334,2.6666666666666665,15.233333333333334,0.3333333333333333,0.0,0.0,3,0
412,2021-09-18,33,0,2.0,0.0,2.5,0.6,38.0,7,8.0,2.0,18.7,0.0,1.0,1.0,0,19,12,5,0.3333333333333333,0.6666666666666666,10.0,2.0,17.966666666666665,0.3333333333333333,0.0,0.0,3,1
413,2021-09-25,34,1,3.0,3.0,2.1,2.8,33.0,7,12.0,3.0,12.0,0.0,0.0,0.0,1,11,17,5,1.0,0.6666666666666666,8.0,1.6666666666666667,18.2,0.0,0.3333333333333333,0.3333333333333333,3,0
414,2021-10-03,35,0,2.0,1.0,1.2,1.5,41.0,7,13.0,6.0,13.9,1.0,0.0,0.0,0,18,14,6,1.6666666666666667,1.3333333333333333,9.0,2.0,17.0,0.0,0.3333333333333333,0.3333333333333333,3,1
415,2021-10-16,36,1,0.0,1.0,1.4,0.3,45.0,7,17.0,6.0,14.5,0.0,0.0,0.0,1,5,17,5,2.333333333333333,1.3333333333333333,11.0,3.6666666666666665,14.866666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0
416,2021-10-24,37,1,1.0,2.0,1.0,1.5,54.0,7,15.0,5.0,16.3,0.0,0.0,0.0,1,10,14,6,1.6666666666666667,1.6666666666666667,14.0,5.0,13.466666666666669,0.3333333333333333,0.0,0.0,3,0
417,2021-11-20,3,0,3.0,3.0,0.9,1.5,47.0,7,10.0,3.0,18.5,1.0,0.0,0.0,0,14,15,5,1.0,1.3333333333333333,15.0,5.666666666666667,14.9,0.3333333333333333,0.0,0.0,3,0
418,2021-11-28,4,1,1.0,0.0,1.2,1.0,40.0,7,5.0,3.0,18.9,0.0,1.0,1.0,1,7,14,6,1.3333333333333333,2.0,14.0,4.666666666666667,16.433333333333334,0.3333333333333333,0.0,0.0,3,1
419,2021-12-02,5,0,0.0,2.0,0.3,1.9,53.0,7,6.0,2.0,17.1,0.0,0.0,0.0,0,17,19,3,1.6666666666666667,1.6666666666666667,10.0,3.6666666666666665,17.900000000000002,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0
420,2021-12-05,6,0,2.0,2.0,1.0,1.2,37.0,7,9.0,3.0,16.7,1.0,0.0,0.0,0,9,14,6,1.3333333333333333,1.6666666666666667,7.0,2.6666666666666665,18.166666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0
421,2021-12-26,10,0,0.0,2.0,0.7,0.8,50.0,7,16.0,5.0,17.1,0.0,0.0,0.0,0,4,20,6,1.0,1.3333333333333333,6.666666666666667,2.6666666666666665,17.566666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0
422,2021-12-29,12,1,0.0,1.0,0.4,1.1,24.0,7,6.0,2.0,24.6,0.0,0.0,0.0,1,12,20,2,0.6666666666666666,2.0,10.333333333333334,3.333333333333333,16.96666666666667,0.3333333333333333,0.0,0.0,3,0
423,2022-01-02,13,1,2.0,1.0,0.6,0.8,45.0,7,10.0,4.0,17.7,0.0,0.0,0.0,1,1,14,6,0.6666666666666666,1.6666666666666667,10.333333333333334,3.333333333333333,19.46666666666667,0.3333333333333333,0.0,0.0,3,1
424,2022-01-11,9,0,1.0,4.0,0.5,1.4,52.0,7,5.0,4.0,12.8,0.0,0.0,0.0,0,16,19,1,0.6666666666666666,1.3333333333333333,10.666666666666666,3.6666666666666665,19.8,0.0,0.0,0.0,3,0
425,2022-01-16,14,0,0.0,3.0,0.7,2.7,32.0,7,6.0,1.0,21.2,0.0,0.0,0.0,0,11,14,6,1.0,2.0,7.0,3.333333333333333,18.366666666666664,0.0,0.0,0.0,3,0
426,2022-01-19,8,1,1.0,3.0,2.3,2.3,44.0,7,18.0,9.0,16.7,0.0,0.0,0.0,1,13,20,2,1.0,2.6666666666666665,7.0,3.0,17.233333333333334,0.0,0.0,0.0,3,0
427,2022-01-22,15,1,1.0,2.0,1.1,0.2,50.0,7,11.0,1.0,13.6,1.0,0.0,0.0,1,19,15,5,0.6666666666666666,3.333333333333333,9.666666666666666,4.666666666666667,16.9,0.0,0.0,0.0,3,0
428,2022-02-09,16,0,0.0,2.0,0.4,1.9,26.0,7,6.0,2.0,18.3,0.0,0.0,0.0,0,12,19,2,0.6666666666666666,2.6666666666666665,11.666666666666666,3.6666666666666665,17.166666666666668,0.3333333333333333,0.0,0.0,3,0
429,2022-02-12,17,1,0.0,0.0,1.6,0.3,42.0,7,9.0,2.0,12.9,0.0,0.0,0.0,1,6,15,5,0.6666666666666666,2.333333333333333,11.666666666666666,4.0,16.2,0.3333333333333333,0.0,0.0,3,0
430,2022-02-19,18,0,1.0,2.0,0.6,1.7,34.0,7,6.0,2.0,20.7,0.0,0.0,0.0,0,0,15,5,0.3333333333333333,1.3333333333333333,8.666666666666666,1.6666666666666667,14.933333333333332,0.3333333333333333,0.0,0.0,3,0
431,2022-02-26,19,1,0.0,2.0,0.4,2.7,37.0,15,6.0,1.0,16.5,0.0,0.0,0.0,1,14,15,5,0.3333333333333333,1.3333333333333333,7.0,2.0,17.3,0.0,0.0,0.0,3,0
432,2022-03-20,23,0,1.0,2.0,1.3,1.0,48.0,18,15.0,6.0,14.9,0.0,0.0,0.0,0,10,14,6,0.3333333333333333,1.3333333333333333,7.0,1.6666666666666667,16.7,0.0,0.0,0.0,3,0
433,2022-04-02,24,0,4.0,1.0,1.8,1.3,30.0,19,17.0,6.0,13.5,1.0,0.0,0.0,0,5,15,5,0.6666666666666666,2.0,9.0,3.0,17.366666666666667,0.0,0.0,0.0,3,1
434,2022-04-10,25,1,2.0,0.0,1.4,0.3,47.0,15,15.0,7.0,15.8,0.0,0.0,0.0,1,18,14,6,1.6666666666666667,1.6666666666666667,12.666666666666666,4.333333333333333,14.966666666666669,0.3333333333333333,0.0,0.0,3,1
435,2022-04-23,27,1,0.0,0.0,0.9,0.6,44.0,19,15.0,1.0,15.3,1.0,0.0,0.0,1,17,17,5,2.333333333333333,1.0,15.666666666666666,6.333333333333333,14.733333333333334,0.3333333333333333,0.0,0.0,3,0
436,2022-05-02,28,0,0.0,3.0,0.6,2.0,37.0,19,12.0,4.0,18.9,1.0,0.0,0.0,0,13,20,0,2.0,0.3333333333333333,15.666666666666666,4.666666666666667,14.866666666666667,0.6666666666666666,0.0,0.0,3,0
437,2022-05-07,29,1,3.0,0.0,2.6,1.4,41.0,15,18.0,5.0,13.9,1.0,0.0,0.0,1,16,15,5,0.6666666666666666,1.0,14.0,4.0,16.666666666666668,0.6666666666666666,0.0,0.0,3,1
438,2022-05-15,30,0,3.0,2.0,1.4,2.1,72.0,15,18.0,6.0,18.1,1.0,0.0,0.0,0,7,16,6,1.0,1.0,15.0,3.333333333333333,16.03333333333333,1.0,0.0,0.0,3,1
439,2022-05-22,31,1,1.0,2.0,0.8,1.3,49.0,15,14.0,5.0,13.7,0.0,0.0,0.0,1,9,16,6,2.0,1.6666666666666667,16.0,5.0,16.966666666666665,1.0,0.0,0.0,3,0
440,2022-08-07,0,0,2.0,2.0,0.8,0.6,44.0,15,8.0,3.0,17.0,0.0,0.0,0.0,0,10,14,6,2.333333333333333,1.3333333333333333,16.666666666666668,5.333333333333333,15.233333333333334,0.6666666666666666,0.0,0.0,3,0
441,2022-08-13,11,1,4.0,0.0,1.6,0.9,34.0,19,13.0,7.0,18.6,1.0,0.0,0.0,1,13,17,5,2.0,2.0,13.333333333333334,4.666666666666667,16.266666666666666,0.3333333333333333,0.0,0.0,3,1
442,2022-08-20,22,0,2.0,3.0,1.8,2.4,57.0,15,13.0,5.0,14.1,0.0,0.0,0.0,0,8,15,5,2.333333333333333,1.3333333333333333,11.666666666666666,5.0,16.433333333333334,0.3333333333333333,0.0,0.0,3,0
443,2022-08-27,32,1,1.0,1.0,2.1,1.1,58.0,15,20.0,5.0,14.8,0.0,0.0,0.0,1,7,15,5,2.6666666666666665,1.6666666666666667,11.333333333333334,5.0,16.566666666666666,0.3333333333333333,0.0,0.0,3,0
444,2022-08-30,33,0,1.0,1.0,1.4,1.0,51.0,15,9.0,3.0,10.7,0.0,0.0,0.0,0,6,19,1,2.333333333333333,1.3333333333333333,15.333333333333334,5.666666666666667,15.833333333333336,0.3333333333333333,0.0,0.0,3,0
445,2022-09-03,34,1,5.0,2.0,2.3,1.7,32.0,15,13.0,7.0,18.8,2.0,1.0,1.0,1,9,15,5,1.3333333333333333,1.6666666666666667,14.0,4.333333333333333,13.2,0.0,0.0,0.0,3,1
446,2022-09-18,36,1,0.0,3.0,0.5,1.5,37.0,7,5.0,2.0,13.9,1.0,0.0,0.0,1,0,12,6,2.333333333333333,1.3333333333333333,14.0,5.0,14.766666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,0
447,2022-10-01,37,0,0.0,0.0,0.9,0.4,58.0,15,13.0,4.0,15.2,1.0,0.0,0.0,0,2,15,5,2.0,2.0,9.0,4.0,14.466666666666669,1.0,0.3333333333333333,0.3333333333333333,3,0
448,2022-10-08,1,0,1.0,5.0,1.2,1.5,46.0,7,5.0,2.0,18.2,0.0,1.0,1.0,0,14,15,5,1.6666666666666667,1.6666666666666667,10.333333333333334,4.333333333333333,15.966666666666669,1.3333333333333333,0.3333333333333333,0.3333333333333333,3,0
449,2022-10-14,2,1,2.0,0.0,1.5,1.9,28.0,15,6.0,1.0,16.3,0.0,1.0,1.0,1,4,20,4,0.3333333333333333,2.6666666666666665,7.666666666666667,2.6666666666666665,15.766666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,1
450,2022-10-19,3,1,0.0,0.0,1.3,0.9,34.0,7,8.0,5.0,14.5,0.0,0.0,0.0,1,5,19,2,1.0,1.6666666666666667,8.0,2.333333333333333,16.566666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,3,0
451,2022-10-23,4,0,0.0,4.0,0.9,2.8,55.0,7,12.0,3.0,16.8,0.0,0.0,0.0,0,1,14,6,1.0,1.6666666666666667,6.333333333333333,2.6666666666666665,16.333333333333332,0.0,0.6666666666666666,0.6666666666666666,3,0
452,2022-10-29,5,1,1.0,1.0,1.4,0.6,58.0,15,12.0,3.0,15.4,0.0,0.0,0.0,1,19,15,5,0.6666666666666666,1.3333333333333333,8.666666666666666,3.0,15.866666666666667,0.0,0.3333333333333333,0.3333333333333333,3,0
453,2022-11-05,6,0,2.0,2.0,1.5,1.5,52.0,15,5.0,1.0,20.3,0.0,1.0,1.0,0,15,15,5,0.3333333333333333,1.6666666666666667,10.666666666666666,3.6666666666666665,15.566666666666668,0.0,0.0,0.0,3,0
454,2022-11-12,7,0,2.0,1.0,1.3,1.6,26.0,7,10.0,7.0,15.2,0.0,0.0,0.0,0,12,12,5,1.0,2.333333333333333,9.666666666666666,2.333333333333333,17.5,0.0,0.3333333333333333,0.3333333333333333,3,1
455,2022-12-26,8,1,2.0,2.0,2.0,1.1,39.0,7,9.0,4.0,10.2,0.0,0.0,0.0,1,17,12,0,1.6666666666666667,1.3333333333333333,9.0,3.6666666666666665,16.96666666666667,0.0,0.3333333333333333,0.3333333333333333,3,0
456,2022-12-30,9,0,2.0,0.0,1.6,1.3,37.0,7,9.0,6.0,13.4,1.0,0.0,0.0,0,18,19,4,2.0,1.6666666666666667,8.0,4.0,15.233333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1
457,2023-01-02,10,1,3.0,1.0,1.7,2.0,28.0,7,10.0,7.0,10.5,0.0,0.0,0.0,1,11,17,0,2.0,1.0,9.333333333333334,5.666666666666667,12.933333333333332,0.3333333333333333,0.0,0.0,3,1
458,2023-01-14,12,1,2.0,0.0,1.4,0.6,50.0,15,11.0,3.0,23.3,0.0,1.0,1.0,1,2,17,5,2.333333333333333,1.0,9.333333333333334,5.666666666666667,11.366666666666667,0.3333333333333333,0.0,0.0,3,1
459,2023-01-22,13,0,0.0,0.0,0.4,0.5,42.0,7,6.0,0.0,24.2,1.0,0.0,0.0,0,9,14,6,2.333333333333333,0.3333333333333333,10.0,5.333333333333333,15.733333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0
460,2023-02-04,14,1,3.0,0.0,2.2,0.7,49.0,15,14.0,3.0,12.1,0.0,0.0,0.0,1,16,15,5,1.6666666666666667,0.3333333333333333,9.0,3.333333333333333,19.33333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,1
461,2023-02-11,15,0,1.0,1.0,2.0,1.6,31.0,7,9.0,2.0,12.9,0.0,0.0,0.0,0,0,15,5,1.6666666666666667,0.0,10.333333333333334,2.0,19.866666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0
462,2023-02-18,16,1,1.0,1.0,0.9,1.1,59.0,15,12.0,5.0,19.0,0.0,0.0,0.0,1,6,15,5,1.3333333333333333,0.3333333333333333,9.666666666666666,1.6666666666666667,16.4,0.3333333333333333,0.0,0.0,3,0
463,2023-03-06,18,1,3.0,2.0,2.2,1.4,37.0,15,13.0,5.0,19.8,2.0,1.0,1.0,1,8,20,0,1.6666666666666667,0.6666666666666666,11.666666666666666,3.333333333333333,14.666666666666666,0.0,0.0,0.0,3,1
464,2023-03-11,19,0,0.0,1.0,2.0,1.0,67.0,15,12.0,3.0,13.0,1.0,0.0,0.0,0,7,15,5,1.6666666666666667,1.3333333333333333,11.333333333333334,4.0,17.23333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,0
465,2023-03-15,35,0,2.0,0.0,1.9,0.5,34.0,15,11.0,4.0,18.3,0.0,0.0,0.0,0,16,19,2,1.3333333333333333,1.3333333333333333,12.333333333333334,4.333333333333333,17.266666666666666,1.0,0.3333333333333333,0.3333333333333333,3,1
466,2023-03-18,20,1,1.0,1.0,0.6,1.3,53.0,15,11.0,2.0,17.5,0.0,0.0,0.0,1,10,15,5,1.6666666666666667,1.0,12.0,4.0,17.03333333333333,1.0,0.3333333333333333,0.3333333333333333,3,0
467,2023-04-01,21,0,3.0,3.0,1.6,4.2,28.0,19,7.0,5.0,15.6,1.0,0.0,0.0,0,4,15,5,1.0,0.6666666666666666,11.333333333333334,3.0,16.266666666666666,0.3333333333333333,0.0,0.0,3,0
468,2023-04-05,17,0,0.0,1.0,0.7,1.2,36.0,19,6.0,1.0,16.5,0.0,0.0,0.0,0,13,20,2,2.0,1.3333333333333333,9.666666666666666,3.6666666666666665,17.133333333333333,0.3333333333333333,0.0,0.0,3,0
469,2023-04-08,23,1,1.0,2.0,2.6,1.3,42.0,19,10.0,4.0,15.5,0.0,1.0,2.0,1,14,15,5,1.3333333333333333,1.6666666666666667,8.0,2.6666666666666665,16.53333333333333,0.3333333333333333,0.0,0.0,3,0
470,2023-04-15,24,0,0.0,2.0,1.1,0.8,50.0,15,10.0,3.0,15.6,0.0,0.0,0.0,0,19,15,5,1.3333333333333333,2.0,7.666666666666667,3.333333333333333,15.866666666666664,0.3333333333333333,0.3333333333333333,0.6666666666666666,3,0
471,2017-09-24,34,1,1.0,0.0,1.0,1.5,49.0,16,7.0,3.0,12.7,0.0,0.0,0.0,1,14,16,6,0.3333333333333333,2.0,6.666666666666667,1.6666666666666667,19.366666666666667,0.0,0.0,0.0,4,1
472,2017-10-01,35,0,0.0,2.0,0.4,2.4,36.0,18,9.0,1.0,19.9,0.0,0.0,0.0,0,0,12,6,0.6666666666666666,1.3333333333333333,7.0,2.0,17.566666666666666,0.0,0.0,0.0,4,0
473,2017-10-15,36,1,1.0,1.0,1.0,1.5,47.0,17,12.0,3.0,16.0,0.0,0.0,0.0,1,7,13,6,0.6666666666666666,1.3333333333333333,8.333333333333334,1.6666666666666667,15.8,0.0,0.0,0.0,4,0
474,2017-10-20,37,0,3.0,0.0,1.4,0.7,35.0,17,6.0,4.0,17.7,0.0,1.0,1.0,0,18,20,4,0.6666666666666666,1.0,9.333333333333334,2.333333333333333,16.2,0.0,0.0,0.0,4,1
475,2017-10-29,1,1,1.0,1.0,1.2,0.3,52.0,16,7.0,2.0,11.5,0.0,0.0,0.0,1,16,13,6,1.3333333333333333,1.0,9.0,2.6666666666666665,17.866666666666664,0.0,0.3333333333333333,0.3333333333333333,4,0
476,2017-11-25,4,0,0.0,1.0,0.5,1.2,42.0,18,8.0,2.0,21.6,0.0,0.0,0.0,0,13,15,5,1.6666666666666667,0.6666666666666666,8.333333333333334,3.0,15.066666666666668,0.0,0.3333333333333333,0.3333333333333333,4,0
477,2017-11-28,5,1,0.0,0.0,0.6,0.5,54.0,16,10.0,3.0,16.1,0.0,0.0,0.0,1,6,19,1,1.3333333333333333,0.6666666666666666,7.0,2.6666666666666665,16.933333333333334,0.0,0.3333333333333333,0.3333333333333333,4,0
478,2017-12-02,6,1,1.0,5.0,1.7,1.8,43.0,16,5.0,1.0,13.8,0.0,1.0,1.0,1,11,15,5,0.3333333333333333,0.6666666666666666,8.333333333333334,2.333333333333333,16.400000000000002,0.0,0.0,0.0,4,0
479,2017-12-13,8,0,0.0,2.0,0.4,1.5,26.0,18,7.0,4.0,17.0,0.0,0.0,0.0,0,17,20,2,0.3333333333333333,2.0,7.666666666666667,2.0,17.166666666666668,0.0,0.3333333333333333,0.3333333333333333,4,0
480,2017-12-26,12,0,0.0,2.0,0.5,2.1,33.0,18,8.0,1.0,18.0,1.0,0.0,0.0,0,5,15,1,0.3333333333333333,2.333333333333333,7.333333333333333,2.6666666666666665,15.633333333333336,0.0,0.3333333333333333,0.3333333333333333,4,0
481,2017-12-30,13,0,0.0,0.0,0.5,0.5,54.0,16,10.0,3.0,18.4,1.0,0.0,0.0,0,14,15,5,0.3333333333333333,3.0,6.666666666666667,2.0,16.266666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,0
482,2018-01-01,14,1,2.0,2.0,2.4,1.5,49.0,16,15.0,6.0,16.6,0.0,0.0,0.0,1,2,12,0,0.0,1.3333333333333333,8.333333333333334,2.6666666666666665,17.8,0.6666666666666666,0.0,0.0,4,0
483,2018-01-20,16,1,0.0,4.0,0.8,1.3,42.0,19,10.0,3.0,15.5,0.0,0.0,0.0,1,5,12,5,0.6666666666666666,1.3333333333333333,11.0,3.333333333333333,17.666666666666668,0.6666666666666666,0.0,0.0,4,0
484,2018-01-31,17,0,1.0,1.0,1.1,1.4,34.0,16,8.0,1.0,23.8,0.0,1.0,1.0,0,16,19,2,0.6666666666666666,2.0,11.666666666666666,4.0,16.833333333333332,0.3333333333333333,0.0,0.0,4,0
