,round,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,home_code,target_home,target_away,target_draw
437,13,1.0,1.0,1.3,1.3,52.0,15,16.0,4.0,17.0,0.0,0.0,0.0,0,4,12,2,5,0,0,1
438,15,0.0,1.0,2.4,0.6,69.0,15,19.0,3.0,19.0,1.0,0.0,0.0,0,14,17,5,5,0,1,0
439,16,2.0,2.0,2.9,0.4,58.0,15,18.0,7.0,15.3,0.0,1.0,1.0,1,0,20,1,5,0,0,1
440,17,2.0,2.0,0.6,1.4,51.0,12,7.0,3.0,14.9,1.0,0.0,0.0,0,10,12,5,5,0,0,1
441,18,0.0,2.0,0.9,0.6,61.0,15,17.0,1.0,17.2,1.0,0.0,0.0,1,13,20,0,5,0,1,0
442,19,2.0,1.0,1.7,0.2,49.0,4,17.0,7.0,18.4,1.0,0.0,0.0,1,17,12,5,5,1,0,0
443,20,2.0,2.0,1.9,1.4,73.0,4,23.0,6.0,16.3,0.0,0.0,0.0,0,2,15,5,5,0,0,1
444,21,4.0,0.0,1.8,0.5,60.0,15,17.0,11.0,20.1,1.0,0.0,0.0,1,7,14,6,5,1,0,0
445,23,2.0,1.0,1.1,1.0,73.0,15,19.0,5.0,18.7,0.0,0.0,0.0,0,1,16,6,5,1,0,0
446,24,2.0,1.0,3.2,0.8,35.0,15,14.0,6.0,11.4,0.0,1.0,1.0,1,12,20,3,5,1,0,0
447,25,2.0,3.0,1.6,2.2,71.0,15,16.0,5.0,18.2,1.0,1.0,1.0,0,18,20,2,5,0,1,0
448,27,3.0,2.0,1.9,1.5,57.0,15,14.0,6.0,16.0,1.0,0.0,0.0,0,6,18,1,5,1,0,0
449,30,3.0,5.0,2.4,1.7,50.0,4,10.0,5.0,12.3,0.0,0.0,0.0,0,11,20,2,5,0,1,0
450,31,2.0,0.0,1.4,0.2,62.0,4,11.0,3.0,16.1,1.0,0.0,0.0,1,19,16,6,5,1,0,0
451,0,3.0,1.0,1.2,1.1,48.0,11,9.0,4.0,21.3,0.0,1.0,1.0,0,4,20,0,5,1,0,0
452,11,0.0,2.0,0.9,2.1,39.0,15,4.0,2.0,22.7,0.0,0.0,1.0,1,11,16,6,5,0,1,0
453,32,4.0,0.0,2.7,0.2,70.0,12,15.0,4.0,17.2,0.0,2.0,2.0,1,6,12,5,5,1,0,0
454,33,3.0,3.0,1.8,1.9,53.0,12,11.0,5.0,11.3,0.0,0.0,0.0,1,16,15,5,5,0,0,1
455,34,0.0,0.0,0.2,0.6,49.0,4,6.0,1.0,20.3,0.0,0.0,0.0,0,13,17,5,5,0,0,1
456,37,2.0,0.0,1.5,0.3,70.0,15,14.0,3.0,18.5,0.0,0.0,0.0,0,14,12,5,5,1,0,0
457,1,0.0,0.0,0.8,0.2,60.0,15,13.0,3.0,17.3,0.0,0.0,0.0,1,17,16,6,5,0,0,1
458,2,3.0,1.0,4.1,0.8,46.0,15,23.0,10.0,11.6,0.0,0.0,0.0,1,9,20,5,5,1,0,0
459,3,0.0,1.0,0.7,1.2,71.0,15,10.0,3.0,20.3,2.0,0.0,0.0,0,7,20,5,5,0,1,0
460,4,1.0,2.0,1.0,0.5,55.0,15,13.0,3.0,18.5,1.0,0.0,0.0,0,19,18,1,5,0,1,0
461,5,3.0,0.0,2.0,0.4,53.0,15,11.0,7.0,14.1,0.0,0.0,0.0,1,18,20,0,5,1,0,0
462,6,1.0,3.0,2.6,2.0,60.0,15,18.0,2.0,16.8,1.0,0.0,1.0,0,0,17,5,5,0,1,0
463,7,1.0,1.0,1.7,0.7,63.0,15,16.0,5.0,17.1,0.0,0.0,0.0,1,1,17,0,5,0,0,1
464,8,1.0,3.0,0.8,2.7,54.0,15,9.0,2.0,17.0,1.0,0.0,0.0,1,12,16,6,5,0,1,0
465,10,1.0,0.0,1.6,0.7,69.0,15,21.0,6.0,18.6,0.0,0.0,0.0,0,8,17,5,5,1,0,0
466,9,0.0,2.0,0.7,1.4,64.0,12,9.0,5.0,12.7,1.0,0.0,0.0,0,10,20,1,5,0,1,0
467,12,0.0,0.0,0.7,0.5,78.0,4,14.0,5.0,16.5,0.0,0.0,0.0,1,19,18,2,5,0,0,1
468,14,1.0,0.0,1.6,0.6,58.0,3,15.0,1.0,18.0,0.0,1.0,1.0,0,17,20,3,5,1,0,0
469,16,2.0,0.0,2.2,0.6,64.0,4,18.0,5.0,14.2,0.0,0.0,0.0,1,14,20,0,5,1,0,0
470,17,1.0,1.0,1.2,0.6,70.0,4,8.0,2.0,19.6,1.0,1.0,1.0,0,16,12,5,5,0,0,1
471,18,0.0,0.0,1.1,0.4,57.0,4,18.0,6.0,21.9,0.0,0.0,0.0,1,13,16,6,5,0,0,1
472,21,1.0,0.0,1.0,0.3,46.0,4,11.0,4.0,17.7,0.0,0.0,0.0,0,11,20,3,5,1,0,0
473,19,2.0,0.0,2.4,0.3,65.0,4,18.0,8.0,20.2,1.0,1.0,1.0,1,7,18,0,5,1,0,0
474,20,0.0,0.0,1.0,0.4,62.0,12,15.0,8.0,17.6,0.0,0.0,0.0,0,9,12,5,5,0,0,1
475,24,4.0,1.0,3.1,0.4,64.0,4,23.0,9.0,13.6,0.0,0.0,0.0,0,6,17,5,5,1,0,0
476,25,0.0,0.0,0.7,0.5,64.0,4,7.0,4.0,16.9,0.0,0.0,0.0,1,4,20,1,5,0,0,1
477,26,1.0,0.0,2.5,0.4,55.0,4,17.0,6.0,18.8,1.0,0.0,0.0,0,18,17,5,5,1,0,0
478,27,2.0,0.0,1.7,0.3,49.0,7,9.0,5.0,14.4,1.0,0.0,0.0,1,8,17,5,5,1,0,0
479,28,2.0,1.0,0.7,1.8,52.0,4,12.0,5.0,22.3,1.0,0.0,0.0,0,12,17,5,5,1,0,0
480,29,0.0,1.0,1.8,0.6,67.0,4,19.0,4.0,15.0,0.0,0.0,0.0,1,0,20,2,5,0,1,0
481,30,2.0,1.0,3.1,0.8,58.0,4,16.0,5.0,13.8,0.0,1.0,1.0,1,10,20,1,5,1,0,0
482,31,1.0,2.0,3.3,1.1,71.0,4,23.0,7.0,15.9,0.0,0.0,0.0,0,1,16,6,5,0,1,0
483,35,0.0,4.0,0.4,2.8,41.0,15,6.0,1.0,18.0,0.0,0.0,0.0,0,13,15,5,6,0,1,0
484,36,2.0,1.0,1.7,0.8,43.0,17,14.0,5.0,18.9,1.0,0.0,0.0,1,5,15,5,6,1,0,0
485,37,0.0,1.0,0.5,0.3,46.0,17,10.0,0.0,17.0,0.0,0.0,0.0,0,14,15,5,6,0,1,0
486,1,2.0,2.0,2.6,0.8,55.0,17,19.0,8.0,14.6,1.0,1.0,1.0,1,18,15,5,6,0,0,1
487,2,0.0,1.0,0.8,0.9,32.0,17,11.0,3.0,17.5,0.0,0.0,0.0,0,17,12,6,6,0,1,0
488,3,2.0,2.0,2.0,1.8,69.0,17,16.0,7.0,18.4,1.0,0.0,0.0,1,7,15,5,6,0,0,1
489,5,0.0,0.0,0.5,0.6,46.0,17,10.0,4.0,20.8,1.0,0.0,0.0,0,4,19,1,6,0,0,1
490,7,2.0,2.0,3.9,0.7,45.0,17,22.0,6.0,15.7,0.0,1.0,2.0,1,2,15,5,6,0,0,1
491,9,3.0,0.0,1.7,0.9,44.0,17,13.0,6.0,14.7,0.0,0.0,0.0,0,10,12,5,6,1,0,0
492,12,2.0,3.0,1.3,1.8,36.0,17,16.0,2.0,18.5,0.0,0.0,0.0,1,0,20,3,6,0,1,0
493,13,0.0,0.0,1.3,1.3,26.0,15,9.0,0.0,19.0,0.0,0.0,1.0,1,12,12,6,6,0,0,1
494,14,2.0,1.0,1.3,0.4,40.0,12,11.0,4.0,18.9,0.0,0.0,0.0,0,16,19,1,6,1,0,0
495,16,1.0,4.0,0.6,2.9,37.0,17,9.0,5.0,20.1,0.0,0.0,0.0,0,0,15,5,6,0,1,0
496,17,1.0,1.0,0.9,1.1,59.0,17,9.0,3.0,19.7,1.0,0.0,0.0,0,18,19,1,6,0,0,1
497,18,1.0,1.0,3.0,0.9,55.0,17,19.0,3.0,18.2,0.0,1.0,1.0,1,14,14,6,6,0,0,1
498,19,1.0,3.0,1.5,1.5,48.0,15,15.0,3.0,21.3,0.0,1.0,1.0,0,7,15,5,6,0,1,0
499,20,0.0,1.0,0.2,1.7,25.0,15,5.0,3.0,16.9,0.0,0.0,0.0,1,17,12,6,6,0,1,0
500,21,2.0,3.0,0.6,1.2,31.0,17,10.0,4.0,18.3,0.0,0.0,0.0,1,13,20,0,6,0,1,0
501,23,1.0,2.0,1.1,3.1,38.0,17,9.0,2.0,15.3,1.0,0.0,0.0,0,5,17,5,6,0,1,0
502,25,1.0,2.0,1.9,1.8,33.0,15,5.0,2.0,22.9,1.0,1.0,1.0,1,11,12,5,6,0,1,0
503,26,2.0,2.0,1.1,1.9,47.0,17,13.0,6.0,19.8,1.0,0.0,0.0,0,2,15,5,6,0,0,1
504,27,3.0,2.0,2.1,1.5,49.0,17,15.0,7.0,18.1,1.0,0.0,0.0,1,4,15,5,6,1,0,0
505,29,5.0,0.0,3.0,0.6,50.0,17,14.0,7.0,14.8,1.0,1.0,1.0,1,10,15,5,6,1,0,0
506,0,2.0,0.0,1.0,0.7,35.0,17,12.0,10.0,17.8,0.0,0.0,0.0,0,8,15,5,6,1,0,0
507,11,0.0,2.0,0.4,2.6,37.0,17,8.0,2.0,20.7,1.0,0.0,0.0,1,11,20,0,6,0,1,0
508,32,0.0,2.0,2.4,2.7,50.0,17,20.0,6.0,17.4,0.0,0.0,0.0,1,16,15,5,6,0,1,0
509,34,0.0,0.0,0.9,0.2,61.0,15,16.0,4.0,18.2,3.0,0.0,0.0,1,14,15,5,6,0,0,1
510,35,1.0,2.0,0.4,1.8,55.0,15,10.0,2.0,21.5,1.0,0.0,0.0,0,2,20,0,6,0,1,0
511,36,0.0,1.0,1.4,0.7,67.0,17,11.0,4.0,20.5,1.0,0.0,0.0,1,19,15,5,6,0,1,0
512,37,0.0,2.0,1.3,1.8,41.0,17,6.0,2.0,20.7,1.0,0.0,1.0,0,7,16,6,6,0,1,0
513,1,2.0,2.0,2.3,0.9,43.0,17,14.0,1.0,22.6,0.0,2.0,2.0,1,0,13,6,6,0,0,1
514,2,1.0,3.0,0.4,1.7,27.0,17,7.0,2.0,17.8,0.0,0.0,0.0,0,5,16,6,6,0,1,0
515,3,0.0,1.0,0.8,1.2,36.0,17,11.0,5.0,16.9,0.0,0.0,0.0,1,17,17,5,6,0,1,0
516,4,0.0,0.0,1.2,0.9,41.0,17,13.0,2.0,22.6,0.0,0.0,0.0,0,13,15,5,6,0,0,1
517,6,1.0,3.0,1.7,1.3,68.0,17,17.0,3.0,20.4,1.0,1.0,1.0,0,4,19,1,6,0,1,0
518,7,2.0,3.0,0.7,1.2,51.0,17,8.0,4.0,16.2,1.0,0.0,0.0,0,18,15,5,6,0,1,0
519,8,1.0,0.0,0.5,1.0,44.0,17,8.0,1.0,20.5,0.0,0.0,0.0,1,10,15,5,6,1,0,0
520,9,3.0,2.0,0.9,1.5,22.0,18,4.0,2.0,22.3,0.0,1.0,1.0,0,12,15,5,6,1,0,0
521,12,0.0,1.0,0.2,0.9,35.0,18,4.0,0.0,14.8,0.0,0.0,0.0,1,5,12,6,6,0,1,0
522,13,2.0,0.0,1.9,0.5,48.0,15,16.0,3.0,21.1,0.0,1.0,1.0,0,19,19,2,6,1,0,0
523,15,3.0,4.0,0.7,2.6,30.0,18,9.0,3.0,13.9,0.0,0.0,0.0,0,11,15,5,6,0,1,0
524,16,1.0,1.0,1.1,1.2,42.0,15,15.0,2.0,20.1,0.0,0.0,0.0,0,16,19,2,6,0,0,1
525,17,2.0,0.0,2.2,0.6,38.0,17,16.0,5.0,15.6,1.0,1.0,1.0,1,8,15,5,6,1,0,0
526,18,1.0,1.0,2.6,1.7,58.0,15,25.0,5.0,17.0,1.0,0.0,0.0,1,18,15,5,6,0,0,1
527,19,4.0,1.0,1.7,1.2,36.0,15,6.0,4.0,18.1,0.0,1.0,1.0,0,10,17,5,6,1,0,0
528,20,1.0,3.0,1.7,1.0,46.0,15,17.0,2.0,18.9,1.0,0.0,0.0,1,13,20,2,6,0,1,0
529,23,1.0,2.0,1.5,0.2,62.0,15,14.0,2.0,20.1,0.0,1.0,1.0,1,4,12,5,6,0,1,0
530,24,0.0,2.0,0.3,2.1,35.0,15,5.0,1.0,16.5,0.0,0.0,0.0,0,17,19,2,6,0,1,0
531,26,1.0,0.0,0.9,0.9,47.0,17,2.0,0.0,19.7,0.0,1.0,1.0,0,14,15,5,6,1,0,0
532,27,1.0,3.0,0.4,2.5,27.0,18,7.0,3.0,21.2,1.0,0.0,0.0,1,12,14,6,6,0,1,0
533,28,3.0,2.0,1.6,1.2,28.0,17,16.0,7.0,12.7,0.0,0.0,0.0,0,0,16,6,6,1,0,0
534,29,0.0,0.0,0.3,1.5,37.0,17,8.0,0.0,19.0,0.0,0.0,0.0,1,7,15,5,6,0,0,1
535,31,5.0,3.0,2.8,1.6,46.0,17,17.0,8.0,17.4,0.0,0.0,0.0,1,2,15,6,6,1,0,0
536,0,0.0,0.0,0.9,1.1,36.0,17,6.0,2.0,11.7,0.0,0.0,0.0,1,7,15,5,6,0,0,1
537,22,2.0,1.0,1.1,2.5,29.0,18,5.0,3.0,10.7,0.0,0.0,0.0,0,13,15,5,6,1,0,0
538,32,1.0,0.0,1.4,0.4,52.0,15,22.0,5.0,16.8,1.0,0.0,0.0,1,1,15,5,6,1,0,0
539,33,0.0,4.0,0.6,1.0,36.0,18,11.0,6.0,15.7,0.0,0.0,0.0,0,17,15,5,6,0,1,0
540,34,1.0,1.0,0.9,1.5,51.0,18,13.0,4.0,19.7,1.0,0.0,0.0,1,19,14,6,6,0,0,1
541,36,2.0,1.0,2.1,1.4,48.0,18,6.0,2.0,17.8,0.0,1.0,1.0,0,18,17,5,6,1,0,0
542,37,0.0,2.0,0.9,3.5,29.0,18,7.0,2.0,16.3,1.0,0.0,0.0,1,12,17,5,6,0,1,0
543,1,2.0,2.0,1.6,1.3,44.0,18,9.0,3.0,17.8,0.0,1.0,1.0,0,0,16,6,6,0,0,1
544,2,0.0,2.0,0.5,1.1,45.0,18,12.0,3.0,21.9,0.0,0.0,0.0,1,10,14,6,6,0,1,0
545,3,0.0,2.0,0.2,3.6,40.0,18,3.0,1.0,16.8,0.0,0.0,0.0,0,5,12,5,6,0,1,0
546,4,1.0,2.0,1.0,1.4,40.0,18,16.0,6.0,21.3,0.0,0.0,0.0,1,11,15,5,6,0,1,0
547,6,1.0,0.0,0.3,0.4,32.0,18,7.0,2.0,19.0,1.0,0.0,0.0,1,2,19,1,6,1,0,0
548,8,1.0,1.0,0.7,2.3,35.0,15,11.0,4.0,15.7,0.0,0.0,0.0,1,4,19,0,6,0,0,1
549,9,0.0,1.0,1.3,0.5,57.0,15,16.0,4.0,17.4,1.0,0.0,0.0,0,14,15,5,6,0,1,0
550,10,2.0,1.0,2.7,0.9,58.0,18,13.0,4.0,13.0,0.0,0.0,0.0,1,18,15,3,6,1,0,0
551,12,1.0,1.0,0.3,1.4,41.0,18,5.0,2.0,19.4,0.0,0.0,0.0,0,16,15,5,6,0,0,1
552,14,1.0,1.0,0.6,1.4,43.0,18,6.0,2.0,17.2,0.0,0.0,0.0,1,0,12,5,6,0,0,1
553,15,2.0,2.0,0.4,2.6,28.0,18,5.0,3.0,14.1,0.0,0.0,0.0,0,12,15,5,6,0,0,1
554,16,0.0,2.0,0.6,1.1,45.0,18,6.0,0.0,14.5,0.0,0.0,0.0,1,16,19,1,6,0,1,0
555,18,1.0,3.0,1.1,2.5,53.0,10,10.0,2.0,16.0,0.0,0.0,0.0,0,7,12,5,6,0,1,0
556,19,1.0,0.0,1.6,0.2,45.0,15,18.0,9.0,16.8,2.0,0.0,0.0,1,14,15,5,6,1,0,0
557,20,1.0,0.0,2.5,2.2,35.0,10,12.0,3.0,10.8,0.0,0.0,0.0,0,4,12,5,6,1,0,0
558,23,2.0,0.0,0.8,0.5,42.0,15,7.0,2.0,18.5,1.0,0.0,0.0,0,2,19,5,6,1,0,0
559,24,0.0,4.0,0.1,2.4,27.0,10,3.0,0.0,29.0,0.0,0.0,0.0,0,11,20,2,6,0,1,0
560,26,0.0,3.0,0.8,2.8,48.0,18,7.0,1.0,15.6,1.0,0.0,0.0,0,10,15,5,6,0,1,0
561,27,2.0,3.0,1.5,1.9,43.0,18,13.0,4.0,17.8,0.0,0.0,0.0,1,5,18,1,6,0,1,0
562,28,0.0,2.0,1.2,1.7,55.0,10,9.0,5.0,12.0,0.0,0.0,0.0,0,1,14,6,6,0,1,0
563,29,0.0,2.0,0.6,2.2,41.0,17,13.0,5.0,19.9,1.0,0.0,0.0,1,13,20,3,6,0,1,0
564,30,0.0,2.0,0.4,1.5,47.0,17,7.0,3.0,19.7,1.0,0.0,0.0,0,19,20,0,6,0,1,0
565,31,1.0,1.0,0.8,0.3,48.0,17,13.0,2.0,13.8,0.0,0.0,0.0,1,17,16,6,6,0,0,1
566,0,1.0,0.0,1.1,0.9,31.0,17,5.0,3.0,10.6,0.0,0.0,0.0,1,16,15,5,6,1,0,0
567,11,3.0,1.0,1.6,1.2,25.0,17,13.0,4.0,18.6,0.0,1.0,1.0,0,13,17,5,6,1,0,0
568,22,1.0,2.0,0.4,1.9,42.0,17,8.0,1.0,18.3,0.0,0.0,0.0,1,7,15,5,6,0,1,0
569,32,0.0,4.0,0.2,2.7,30.0,17,4.0,0.0,22.5,0.0,0.0,0.0,0,5,12,5,6,0,1,0
570,1,0.0,2.0,0.6,1.3,57.0,17,12.0,3.0,17.0,1.0,0.0,0.0,1,14,20,4,6,0,1,0
571,3,1.0,1.0,1.6,0.9,44.0,17,16.0,5.0,16.0,2.0,0.0,0.0,1,17,14,6,6,0,0,1
572,4,1.0,1.0,1.1,0.4,48.0,17,8.0,2.0,13.2,0.0,0.0,0.0,0,18,20,2,6,0,0,1
573,5,0.0,7.0,0.3,2.5,36.0,17,5.0,3.0,20.8,0.0,0.0,0.0,1,11,12,5,6,0,1,0
574,6,0.0,3.0,0.9,3.9,61.0,17,13.0,6.0,20.2,2.0,0.0,0.0,0,1,15,5,6,0,1,0
575,7,1.0,1.0,0.5,1.9,34.0,17,4.0,1.0,10.1,0.0,0.0,0.0,1,10,15,0,6,0,0,1
576,9,0.0,0.0,0.8,0.4,33.0,17,12.0,2.0,18.2,1.0,0.0,0.0,0,0,20,3,6,0,0,1
577,10,0.0,4.0,0.1,0.7,29.0,10,2.0,0.0,28.2,0.0,0.0,0.0,0,12,19,6,6,0,1,0
578,12,2.0,3.0,0.7,2.8,54.0,17,6.0,3.0,21.8,0.0,0.0,0.0,1,18,18,1,6,0,1,0
579,13,1.0,0.0,1.4,0.4,48.0,12,11.0,2.0,20.0,2.0,0.0,0.0,1,19,15,5,6,1,0,0
580,14,2.0,1.0,0.7,1.9,39.0,17,6.0,3.0,18.6,0.0,0.0,0.0,0,14,20,1,6,1,0,0
581,15,0.0,2.0,0.4,1.9,33.0,17,8.0,3.0,19.3,0.0,0.0,0.0,0,9,20,0,6,0,1,0
582,17,2.0,1.0,0.2,2.4,26.0,15,3.0,2.0,15.0,0.0,0.0,0.0,0,4,20,0,6,1,0,0
583,18,0.0,0.0,0.1,1.4,40.0,12,3.0,0.0,15.8,0.0,0.0,0.0,1,8,12,6,6,0,0,1
584,21,0.0,0.0,0.9,0.9,37.0,17,8.0,2.0,18.3,1.0,0.0,0.0,1,13,20,2,6,0,0,1
585,19,1.0,4.0,0.5,2.7,37.0,17,5.0,1.0,14.9,0.0,0.0,0.0,0,17,19,6,6,0,1,0
586,23,1.0,1.0,0.7,2.5,52.0,17,13.0,6.0,20.1,0.0,0.0,0.0,0,7,18,0,6,0,0,1
587,24,1.0,4.0,0.4,3.1,36.0,17,1.0,1.0,5.9,0.0,0.0,0.0,1,5,17,5,6,0,1,0
588,26,1.0,2.0,0.7,1.5,34.0,15,4.0,2.0,14.6,0.0,0.0,0.0,0,10,20,0,6,0,1,0
589,27,0.0,2.0,0.9,1.7,32.0,15,9.0,4.0,19.6,0.0,0.0,0.0,1,12,12,5,6,0,1,0
590,25,1.0,3.0,1.5,1.2,38.0,15,10.0,3.0,18.9,1.0,0.0,1.0,0,16,20,1,6,0,1,0
591,29,3.0,2.0,1.9,1.4,45.0,15,23.0,8.0,18.0,2.0,0.0,0.0,1,1,12,6,6,1,0,0
592,30,1.0,3.0,1.0,1.8,32.0,15,12.0,6.0,13.6,0.0,0.0,0.0,1,0,19,2,6,0,1,0
593,31,0.0,2.0,0.6,1.6,31.0,15,5.0,4.0,19.4,1.0,0.0,0.0,0,11,16,6,6,0,1,0
594,33,0.0,4.0,1.1,2.9,51.0,4,7.0,3.0,14.5,0.0,0.0,0.0,0,13,16,6,7,0,1,0
595,34,2.0,1.0,2.0,0.3,51.0,15,12.0,2.0,15.0,0.0,0.0,0.0,1,2,15,5,7,1,0,0
596,36,1.0,1.0,1.5,1.0,53.0,12,12.0,5.0,19.5,1.0,1.0,1.0,0,4,13,6,7,0,0,1
597,37,2.0,5.0,1.0,3.5,33.0,4,9.0,3.0,16.4,1.0,0.0,0.0,1,0,13,6,7,0,1,0
598,1,0.0,2.0,0.6,1.3,59.0,16,15.0,2.0,21.2,0.0,0.0,0.0,0,10,16,6,7,0,1,0
599,3,2.0,2.0,1.8,2.0,31.0,15,7.0,4.0,19.4,0.0,1.0,1.0,0,6,15,5,7,0,0,1
600,4,1.0,4.0,0.2,2.0,33.0,17,5.0,2.0,25.8,0.0,0.0,0.0,0,16,13,6,7,0,1,0
601,5,4.0,0.0,1.5,1.1,44.0,10,7.0,4.0,21.0,0.0,0.0,1.0,1,18,20,2,7,1,0,0
602,7,1.0,1.0,0.9,1.6,21.0,17,2.0,1.0,29.8,0.0,1.0,1.0,0,11,14,6,7,0,0,1
603,8,1.0,0.0,1.2,0.8,45.0,12,7.0,4.0,16.4,0.0,0.0,0.0,0,14,19,2,7,1,0,0
604,10,0.0,0.0,0.3,1.8,32.0,10,5.0,0.0,15.8,0.0,0.0,0.0,1,5,12,5,7,0,0,1
605,13,1.0,2.0,0.5,1.5,53.0,15,6.0,1.0,16.5,0.0,0.0,0.0,0,2,15,5,7,0,1,0
606,14,0.0,2.0,1.2,1.4,40.0,12,12.0,0.0,13.7,0.0,0.0,0.0,1,13,17,0,7,0,1,0
607,15,0.0,4.0,0.3,3.8,39.0,12,7.0,0.0,20.1,0.0,0.0,0.0,0,17,17,5,7,0,1,0
608,17,2.0,1.0,1.2,2.2,44.0,12,9.0,3.0,17.3,0.0,0.0,0.0,1,10,19,2,7,1,0,0
609,18,1.0,5.0,1.2,2.6,43.0,4,10.0,2.0,15.3,0.0,0.0,0.0,0,0,17,5,7,0,1,0
610,19,3.0,1.0,1.5,1.5,52.0,15,11.0,5.0,19.6,2.0,0.0,0.0,1,6,15,5,7,1,0,0
611,23,2.0,0.0,1.5,0.3,59.0,12,12.0,2.0,20.7,0.0,0.0,1.0,1,4,15,5,7,1,0,0
612,25,1.0,3.0,0.9,1.5,19.0,12,6.0,2.0,13.5,1.0,0.0,0.0,1,12,17,5,7,0,1,0
613,26,0.0,0.0,0.6,0.9,39.0,15,6.0,1.0,19.4,0.0,0.0,0.0,1,11,12,5,7,0,0,1
614,28,1.0,0.0,0.7,0.8,56.0,15,9.0,1.0,16.1,0.0,0.0,0.0,1,14,20,0,7,1,0,0
615,30,1.0,1.0,0.5,0.7,54.0,12,9.0,3.0,17.2,1.0,0.0,0.0,1,16,17,5,7,0,0,1
616,31,1.0,3.0,1.6,1.1,43.0,0,14.0,7.0,17.6,0.0,0.0,0.0,0,18,15,6,7,0,1,0
617,0,2.0,2.0,1.0,1.0,42.0,12,8.0,5.0,11.5,0.0,0.0,0.0,0,19,17,5,7,0,0,1
618,11,2.0,1.0,1.5,1.7,57.0,12,13.0,7.0,16.6,0.0,0.0,0.0,1,16,15,5,7,1,0,0
619,22,2.0,2.0,0.6,2.2,50.0,16,11.0,3.0,19.4,1.0,0.0,0.0,0,2,15,5,7,0,0,1
620,33,1.0,3.0,1.4,1.2,56.0,12,16.0,4.0,19.8,3.0,0.0,0.0,1,18,16,6,7,0,1,0
621,34,0.0,2.0,0.8,0.8,38.0,12,10.0,6.0,17.1,1.0,0.0,0.0,0,0,16,6,7,0,1,0
622,35,3.0,0.0,2.3,0.5,51.0,12,18.0,6.0,18.8,1.0,0.0,1.0,1,8,15,5,7,1,0,0
623,36,2.0,1.0,1.3,0.9,48.0,12,17.0,8.0,19.0,0.0,0.0,0.0,0,10,15,5,7,1,0,0
624,37,2.0,0.0,1.8,1.3,59.0,12,20.0,4.0,19.6,1.0,0.0,0.0,1,6,16,6,7,1,0,0
625,1,1.0,2.0,1.8,2.3,46.0,12,13.0,5.0,18.0,0.0,1.0,1.0,0,13,16,6,7,0,1,0
626,2,3.0,1.0,2.0,0.5,61.0,12,14.0,3.0,13.7,0.0,0.0,0.0,1,4,15,5,7,1,0,0
627,3,0.0,0.0,0.3,1.2,32.0,12,6.0,1.0,21.4,0.0,0.0,0.0,0,5,14,6,7,0,0,1
628,5,0.0,1.0,1.1,2.9,42.0,16,9.0,3.0,16.6,0.0,0.0,0.0,0,11,16,6,7,0,1,0
629,6,1.0,1.0,1.8,1.5,75.0,12,19.0,3.0,17.2,1.0,0.0,0.0,1,14,19,2,7,0,0,1
630,8,1.0,3.0,1.5,1.7,33.0,20,9.0,2.0,14.1,0.0,0.0,0.0,0,12,12,5,7,0,1,0
631,9,2.0,6.0,0.9,2.0,42.0,12,10.0,3.0,17.8,0.0,0.0,0.0,1,17,16,6,7,0,1,0
632,12,0.0,1.0,0.7,1.1,54.0,4,13.0,4.0,18.5,1.0,0.0,0.0,0,4,15,5,7,0,1,0
633,13,0.0,1.0,1.0,0.6,59.0,12,17.0,2.0,17.0,2.0,0.0,0.0,1,10,12,1,7,0,1,0
634,14,2.0,0.0,1.0,1.9,51.0,12,15.0,2.0,16.0,1.0,0.0,0.0,1,2,14,6,7,1,0,0
635,15,1.0,2.0,0.9,0.7,61.0,12,7.0,2.0,16.8,0.0,0.0,0.0,0,16,15,5,7,0,1,0
636,17,1.0,3.0,1.2,1.4,64.0,10,13.0,4.0,16.9,1.0,0.0,0.0,1,19,15,5,7,0,1,0
637,19,0.0,2.0,0.1,2.2,39.0,12,4.0,1.0,26.8,1.0,0.0,0.0,1,12,19,2,7,0,1,0
638,21,0.0,0.0,0.3,1.1,43.0,16,7.0,3.0,15.2,0.0,0.0,0.0,1,11,16,6,7,0,0,1
639,23,2.0,3.0,1.1,2.4,55.0,12,7.0,3.0,12.9,0.0,0.0,0.0,0,14,15,5,7,0,1,0
640,24,2.0,0.0,2.3,1.4,33.0,12,14.0,7.0,14.3,0.0,0.0,1.0,1,5,16,6,7,1,0,0
641,25,2.0,0.0,1.8,0.1,51.0,12,17.0,9.0,14.6,0.0,0.0,0.0,0,18,17,5,7,1,0,0
642,26,1.0,0.0,2.4,0.3,43.0,12,23.0,6.0,17.3,0.0,0.0,0.0,1,0,14,6,7,1,0,0
643,27,0.0,2.0,1.1,1.5,59.0,12,9.0,1.0,16.6,0.0,0.0,0.0,0,8,15,5,7,0,1,0
644,28,4.0,0.0,1.6,0.3,48.0,12,15.0,8.0,15.8,0.0,0.0,0.0,1,13,13,6,7,1,0,0
645,29,0.0,0.0,1.5,0.3,63.0,12,22.0,3.0,16.3,0.0,0.0,0.0,0,6,15,5,7,0,0,1
646,31,2.0,2.0,2.0,0.6,45.0,12,16.0,9.0,13.3,1.0,0.0,0.0,0,17,15,6,7,0,0,1
