,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,season,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_away,target_draw,target_home
55,32,1,2.0,2.0,2.4,2.0,55.0,15,26.0,8.0,18.1,2.0,0.0,0.0,2019-01-01,1,17,16,6,1.0,1.3333333333333333,12.0,3.6666666666666665,17.2,1.0,0.3333333333333333,0.3333333333333333,0,0,1,0
56,34,1,3.0,2.0,2.4,1.5,58.0,12,20.0,5.0,16.9,2.0,1.0,1.0,2019-01-01,1,1,16,6,1.3333333333333333,1.6666666666666667,14.333333333333334,4.333333333333333,17.0,1.0,0.0,0.0,0,0,0,1
57,35,0,1.0,1.0,1.9,0.9,45.0,15,10.0,5.0,16.6,1.0,0.0,0.0,2019-01-01,0,13,20,0,2.0,2.333333333333333,18.33333333333333,5.333333333333333,18.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0,0,1,0
58,36,1,1.0,0.0,1.2,0.6,53.0,12,12.0,2.0,15.3,0.0,0.0,0.0,2019-01-01,1,2,14,6,2.0,1.6666666666666667,18.666666666666668,6.0,17.2,1.6666666666666667,0.3333333333333333,0.3333333333333333,0,0,0,1
59,1,1,2.0,2.0,1.3,1.6,56.0,17,15.0,6.0,15.8,1.0,0.0,0.0,2019-01-01,1,6,16,6,1.6666666666666667,1.0,14.0,4.0,16.266666666666666,1.0,0.3333333333333333,0.3333333333333333,0,0,1,0
60,2,1,1.0,1.0,0.9,1.8,57.0,13,10.0,4.0,14.9,0.0,0.0,0.0,2019-01-01,1,19,15,5,1.3333333333333333,1.0,12.333333333333334,4.333333333333333,15.9,0.6666666666666666,0.0,0.0,0,0,1,0
61,3,0,0.0,2.0,1.0,1.2,49.0,3,8.0,1.0,15.8,0.0,0.0,0.0,2019-01-01,0,10,17,5,1.3333333333333333,1.0,12.333333333333334,4.0,15.333333333333334,0.3333333333333333,0.0,0.0,0,1,0,0
62,4,1,2.0,2.0,1.8,2.4,61.0,3,12.0,5.0,11.2,0.0,0.0,0.0,2019-01-01,1,16,15,5,1.0,1.6666666666666667,11.0,3.6666666666666665,15.5,0.3333333333333333,0.0,0.0,0,0,1,0
63,6,1,1.0,2.0,0.9,1.7,50.0,12,12.0,5.0,16.2,1.0,0.0,0.0,2019-01-01,1,4,20,3,1.0,1.6666666666666667,10.0,3.333333333333333,13.966666666666669,0.0,0.0,0.0,0,1,0,0
64,7,0,3.0,1.0,1.4,0.6,64.0,12,10.0,3.0,16.2,0.0,0.0,0.0,2019-01-01,0,18,20,0,1.0,2.0,10.666666666666666,3.6666666666666665,14.4,0.3333333333333333,0.0,0.0,0,0,0,1
65,8,1,0.0,3.0,0.5,1.3,43.0,12,6.0,1.0,18.8,0.0,0.0,0.0,2019-01-01,1,12,16,6,2.0,1.6666666666666667,11.333333333333334,4.333333333333333,14.533333333333331,0.3333333333333333,0.0,0.0,0,1,0,0
66,9,0,0.0,0.0,0.6,0.5,57.0,12,6.0,2.0,13.2,0.0,0.0,0.0,2019-01-01,0,7,12,5,1.3333333333333333,2.0,9.333333333333334,3.0,17.066666666666666,0.3333333333333333,0.0,0.0,0,0,1,0
67,10,0,1.0,1.0,1.4,2.0,60.0,12,17.0,2.0,18.0,0.0,0.0,0.0,2019-01-01,0,2,15,3,1.0,1.3333333333333333,7.333333333333333,2.0,16.066666666666666,0.0,0.0,0.0,0,0,1,0
68,12,1,1.0,2.0,0.5,1.4,42.0,12,7.0,2.0,15.4,1.0,0.0,0.0,2019-01-01,1,5,14,6,0.3333333333333333,1.3333333333333333,9.666666666666666,1.6666666666666667,16.666666666666668,0.0,0.0,0.0,0,1,0,0
69,13,1,2.0,0.0,1.5,0.7,49.0,12,10.0,4.0,13.9,0.0,0.0,0.0,2019-01-01,1,13,20,2,0.6666666666666666,1.0,10.0,2.0,15.533333333333331,0.3333333333333333,0.0,0.0,0,0,0,1
70,14,0,1.0,1.0,1.4,0.6,57.0,12,7.0,4.0,14.4,1.0,0.0,0.0,2019-01-01,0,6,12,5,1.3333333333333333,1.0,11.333333333333334,2.6666666666666665,15.766666666666667,0.3333333333333333,0.0,0.0,0,0,1,0
71,16,0,2.0,2.0,0.4,2.9,42.0,12,2.0,2.0,18.8,0.0,0.0,0.0,2019-01-01,0,5,20,1,1.3333333333333333,1.0,8.0,3.333333333333333,14.566666666666668,0.6666666666666666,0.0,0.0,0,0,1,0
72,18,1,4.0,0.0,2.6,0.9,68.0,12,15.0,7.0,17.1,1.0,0.0,0.0,2019-01-01,1,14,16,6,1.6666666666666667,1.0,6.333333333333333,3.333333333333333,15.7,0.3333333333333333,0.0,0.0,0,0,0,1
73,19,1,3.0,2.0,1.3,2.7,51.0,12,9.0,4.0,13.8,0.0,0.0,0.0,2019-01-01,1,7,16,6,2.333333333333333,1.0,8.0,4.333333333333333,16.76666666666667,0.6666666666666666,0.0,0.0,0,0,0,1
74,21,1,1.0,0.0,1.2,1.5,68.0,12,9.0,2.0,16.7,0.0,0.0,0.0,2019-01-01,1,18,15,5,3.0,1.3333333333333333,8.666666666666666,4.333333333333333,16.566666666666666,0.3333333333333333,0.0,0.0,0,0,0,1
75,20,0,0.0,3.0,0.3,2.6,33.0,14,3.0,0.0,16.3,0.0,0.0,0.0,2019-01-01,0,12,20,2,2.6666666666666665,0.6666666666666666,11.0,4.333333333333333,15.866666666666667,0.3333333333333333,0.0,0.0,0,1,0,0
76,23,0,1.0,2.0,0.8,1.0,59.0,15,13.0,6.0,17.1,0.0,0.0,0.0,2019-01-01,0,4,15,5,1.3333333333333333,1.6666666666666667,7.0,2.0,15.6,0.0,0.0,0.0,0,1,0,0
77,24,0,2.0,0.0,1.9,0.9,47.0,4,10.0,5.0,14.2,1.0,0.0,0.0,2019-01-01,0,16,18,3,0.6666666666666666,1.6666666666666667,8.333333333333334,2.6666666666666665,16.700000000000003,0.0,0.0,0.0,0,0,0,1
78,26,0,2.0,0.0,1.3,1.2,47.0,4,8.0,4.0,13.4,0.0,0.0,0.0,2019-01-01,0,19,17,5,1.0,1.6666666666666667,8.666666666666666,3.6666666666666665,15.866666666666667,0.3333333333333333,0.0,0.0,0,0,0,1
79,27,1,1.0,1.0,1.1,0.9,39.0,4,11.0,7.0,16.3,1.0,0.0,0.0,2019-01-01,1,10,20,1,1.6666666666666667,0.6666666666666666,10.333333333333334,5.0,14.9,0.3333333333333333,0.0,0.0,0,0,1,0
80,28,0,1.0,2.0,0.6,2.0,62.0,4,13.0,4.0,19.2,2.0,0.0,0.0,2019-01-01,0,17,16,6,1.6666666666666667,0.3333333333333333,9.666666666666666,5.333333333333333,14.633333333333333,0.6666666666666666,0.0,0.0,0,1,0,0
81,29,1,2.0,1.0,0.8,2.1,32.0,4,3.0,2.0,12.4,0.0,0.0,0.0,2019-01-01,1,11,20,2,1.3333333333333333,1.0,10.666666666666666,5.0,16.3,1.0,0.0,0.0,0,0,0,1
82,30,0,0.0,1.0,0.6,0.6,69.0,4,7.0,0.0,15.3,0.0,0.0,0.0,2019-01-01,0,1,20,1,1.3333333333333333,1.3333333333333333,9.0,4.333333333333333,15.966666666666669,1.0,0.0,0.0,0,1,0,0
83,0,0,3.0,0.0,1.9,0.1,54.0,4,13.0,5.0,14.1,2.0,0.0,0.0,2020-01-01,0,8,12,5,1.0,1.3333333333333333,7.666666666666667,2.0,15.633333333333333,0.6666666666666666,0.0,0.0,0,0,0,1
84,11,1,2.0,1.0,1.1,2.0,62.0,4,7.0,3.0,14.8,0.0,0.0,0.0,2020-01-01,1,18,20,5,1.6666666666666667,0.6666666666666666,7.666666666666667,2.333333333333333,13.933333333333332,0.6666666666666666,0.0,0.0,0,0,0,1
85,22,0,1.0,3.0,1.3,2.7,34.0,4,4.0,3.0,15.0,0.0,0.0,0.0,2020-01-01,0,11,20,0,1.6666666666666667,0.6666666666666666,9.0,2.6666666666666665,14.733333333333334,0.6666666666666666,0.0,0.0,0,1,0,0
86,33,0,0.0,1.0,0.9,1.3,42.0,15,11.0,3.0,18.4,2.0,0.0,0.0,2020-01-01,0,12,17,5,2.0,1.3333333333333333,8.0,3.6666666666666665,14.633333333333333,0.6666666666666666,0.0,0.0,0,1,0,0
87,34,1,0.0,1.0,0.7,0.7,56.0,4,12.0,4.0,15.0,1.0,0.0,0.0,2020-01-01,1,10,19,6,1.0,1.6666666666666667,7.333333333333333,3.0,16.066666666666666,0.6666666666666666,0.0,0.0,0,1,0,0
88,35,0,1.0,0.0,1.0,0.4,46.0,4,6.0,1.0,24.6,0.0,1.0,1.0,2020-01-01,0,13,16,6,0.3333333333333333,1.6666666666666667,9.0,3.333333333333333,16.13333333333333,1.0,0.0,0.0,0,0,0,1
89,36,1,0.0,3.0,1.5,1.8,59.0,4,13.0,2.0,16.4,0.0,0.0,0.0,2020-01-01,1,1,19,6,0.3333333333333333,0.6666666666666666,9.666666666666666,2.6666666666666665,19.33333333333333,1.0,0.3333333333333333,0.3333333333333333,0,1,0,0
90,37,0,0.0,0.0,0.9,1.8,34.0,12,9.0,2.0,19.6,2.0,0.0,0.0,2020-01-01,0,9,16,6,0.3333333333333333,1.3333333333333333,10.333333333333334,2.333333333333333,18.666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,0
91,1,1,1.0,2.0,1.5,1.8,56.0,12,13.0,2.0,15.6,2.0,0.0,0.0,2020-01-01,1,19,19,6,0.3333333333333333,1.0,9.333333333333334,1.6666666666666667,20.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,1,0,0
92,2,0,0.0,2.0,0.6,0.3,69.0,12,11.0,2.0,16.8,1.0,0.0,0.0,2020-01-01,0,17,16,6,0.3333333333333333,1.6666666666666667,11.666666666666666,2.0,17.2,1.3333333333333333,0.0,0.0,0,1,0,0
93,4,1,1.0,1.0,0.6,1.2,36.0,4,9.0,4.0,22.3,0.0,0.0,0.0,2020-01-01,1,16,18,2,0.3333333333333333,1.3333333333333333,11.0,2.0,17.333333333333332,1.6666666666666667,0.0,0.0,0,0,1,0
94,5,0,1.0,2.0,1.4,0.6,57.0,4,12.0,1.0,18.9,1.0,1.0,1.0,2020-01-01,0,7,17,5,0.6666666666666666,1.6666666666666667,11.0,2.6666666666666665,18.23333333333333,1.0,0.0,0.0,0,1,0,0
95,6,1,3.0,1.0,2.0,2.6,40.0,12,14.0,6.0,17.9,1.0,1.0,1.0,2020-01-01,1,5,17,5,0.6666666666666666,1.6666666666666667,10.666666666666666,2.333333333333333,19.33333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0,0,1
96,7,0,1.0,0.0,1.1,0.8,50.0,12,11.0,3.0,14.5,1.0,0.0,0.0,2020-01-01,0,4,18,1,1.6666666666666667,1.3333333333333333,11.666666666666666,3.6666666666666665,19.7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,1
97,9,1,0.0,0.0,0.4,0.8,67.0,12,11.0,4.0,20.1,0.0,0.0,0.0,2020-01-01,1,6,20,3,1.6666666666666667,1.0,12.333333333333334,3.333333333333333,17.099999999999998,1.0,0.6666666666666666,0.6666666666666666,0,0,1,0
98,10,1,3.0,0.0,2.4,0.2,66.0,12,20.0,6.0,16.6,1.0,0.0,0.0,2020-01-01,1,14,20,0,1.3333333333333333,0.3333333333333333,12.0,4.333333333333333,17.499999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0,0,1
99,12,0,3.0,1.0,2.2,0.8,42.0,12,9.0,4.0,15.2,0.0,0.0,0.0,2020-01-01,0,16,20,1,1.3333333333333333,0.0,14.0,4.333333333333333,17.066666666666666,0.6666666666666666,0.0,0.0,0,0,0,1
100,13,1,0.0,0.0,0.9,1.6,43.0,12,17.0,3.0,20.8,3.0,0.0,0.0,2020-01-01,1,13,17,5,2.0,0.3333333333333333,13.333333333333334,4.666666666666667,17.3,0.3333333333333333,0.0,0.0,0,0,1,0
101,14,0,1.0,2.0,0.8,1.5,45.0,12,9.0,3.0,18.7,0.0,0.0,0.0,2020-01-01,0,19,18,1,2.0,0.3333333333333333,15.333333333333334,4.333333333333333,17.53333333333333,1.3333333333333333,0.0,0.0,0,1,0,0
102,15,0,0.0,1.0,0.8,1.2,65.0,12,14.0,3.0,17.3,1.0,0.0,0.0,2020-01-01,0,1,12,5,1.3333333333333333,1.0,11.666666666666666,3.333333333333333,18.23333333333333,1.0,0.0,0.0,0,1,0,0
103,16,1,4.0,2.0,2.3,0.9,46.0,12,12.0,4.0,19.1,0.0,1.0,1.0,2020-01-01,1,9,16,6,0.3333333333333333,1.0,13.333333333333334,3.0,18.93333333333333,1.3333333333333333,0.0,0.0,0,0,0,1
104,17,1,0.0,1.0,0.3,1.8,45.0,12,7.0,1.0,19.5,0.0,0.0,0.0,2020-01-01,1,12,16,6,1.6666666666666667,1.6666666666666667,11.666666666666666,3.333333333333333,18.366666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,0
105,18,0,3.0,1.0,2.3,0.4,56.0,12,11.0,3.0,18.5,0.0,1.0,1.0,2020-01-01,0,10,12,6,1.3333333333333333,1.3333333333333333,11.0,2.6666666666666665,18.63333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,1
106,20,1,2.0,1.0,1.7,0.4,52.0,12,12.0,2.0,22.5,0.0,1.0,1.0,2020-01-01,1,17,16,6,2.333333333333333,1.3333333333333333,10.0,2.6666666666666665,19.03333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0,0,1
107,21,0,3.0,3.0,1.4,2.4,62.0,12,16.0,6.0,18.2,0.0,0.0,0.0,2020-01-01,0,18,15,6,1.6666666666666667,1.0,10.0,2.0,20.166666666666664,0.0,0.6666666666666666,0.6666666666666666,0,0,1,0
108,23,1,0.0,3.0,0.1,2.4,36.0,12,3.0,2.0,18.9,0.0,0.0,0.0,2020-01-01,1,11,20,5,2.6666666666666665,1.6666666666666667,13.0,3.6666666666666665,19.73333333333333,0.0,0.6666666666666666,0.6666666666666666,0,1,0,0
109,25,1,1.0,1.0,2.7,0.9,69.0,12,18.0,5.0,16.0,1.0,0.0,0.0,2020-01-01,1,8,13,6,1.6666666666666667,2.333333333333333,10.333333333333334,3.333333333333333,19.866666666666664,0.0,0.3333333333333333,0.3333333333333333,0,0,1,0
110,26,1,0.0,1.0,0.8,0.5,59.0,12,14.0,3.0,18.3,0.0,0.0,0.0,2020-01-01,1,7,20,4,1.3333333333333333,2.333333333333333,12.333333333333334,4.333333333333333,17.7,0.3333333333333333,0.0,0.0,0,1,0,0
111,27,0,2.0,0.0,2.0,0.3,61.0,12,19.0,4.0,17.0,1.0,0.0,0.0,2020-01-01,0,14,14,6,0.3333333333333333,1.6666666666666667,11.666666666666666,3.333333333333333,17.73333333333333,0.3333333333333333,0.0,0.0,0,0,0,1
112,29,0,1.0,0.0,0.6,1.8,33.0,4,5.0,2.0,20.7,0.0,0.0,0.0,2020-01-01,0,5,20,2,1.0,0.6666666666666666,17.0,4.0,17.099999999999998,0.6666666666666666,0.0,0.0,0,0,0,1
113,30,0,3.0,1.0,1.8,1.0,68.0,12,6.0,3.0,14.2,0.0,0.0,0.0,2020-01-01,0,6,19,2,1.0,0.3333333333333333,12.666666666666666,3.0,18.666666666666668,0.3333333333333333,0.0,0.0,0,0,0,1
114,31,1,2.0,0.0,0.8,0.2,54.0,12,16.0,5.0,20.8,1.0,0.0,0.0,2020-01-01,1,4,16,6,2.0,0.3333333333333333,10.0,3.0,17.299999999999997,0.3333333333333333,0.0,0.0,0,0,0,1
178,32,0,0.0,1.0,0.4,1.4,48.0,15,10.0,2.0,24.9,2.0,0.0,0.0,2019-01-01,0,6,15,5,1.3333333333333333,1.6666666666666667,11.666666666666666,4.666666666666667,19.4,0.3333333333333333,0.0,0.0,1,1,0,0
179,33,1,0.0,0.0,1.3,0.6,46.0,15,10.0,5.0,18.0,0.0,0.0,0.0,2019-01-01,1,18,20,0,1.0,1.0,12.666666666666666,4.0,21.1,1.0,0.0,0.0,1,0,1,0
180,34,0,2.0,3.0,1.5,2.4,42.0,15,14.0,9.0,19.0,2.0,0.0,0.0,2019-01-01,0,0,16,6,0.6666666666666666,0.3333333333333333,9.0,3.333333333333333,20.9,0.6666666666666666,0.0,0.0,1,1,0,0
181,37,1,2.0,1.0,3.0,1.2,49.0,15,24.0,8.0,16.9,3.0,0.0,0.0,2019-01-01,1,4,15,5,0.6666666666666666,1.3333333333333333,11.333333333333334,5.333333333333333,20.633333333333333,1.3333333333333333,0.0,0.0,1,0,0,1
182,1,0,0.0,3.0,1.0,2.9,37.0,10,11.0,5.0,17.0,0.0,0.0,0.0,2019-01-01,0,12,12,5,1.3333333333333333,1.3333333333333333,16.0,7.333333333333333,17.966666666666665,1.6666666666666667,0.0,0.0,1,1,0,0
183,2,1,1.0,2.0,0.4,2.4,27.0,15,4.0,2.0,13.8,0.0,0.0,0.0,2019-01-01,1,11,15,5,1.3333333333333333,2.333333333333333,16.333333333333332,7.333333333333333,17.633333333333333,1.6666666666666667,0.0,0.0,1,1,0,0
184,3,0,1.0,2.0,0.6,2.4,50.0,15,13.0,4.0,23.2,1.0,0.0,0.0,2019-01-01,0,19,14,6,1.0,2.0,13.0,5.0,15.9,1.0,0.0,0.0,1,1,0,0
185,4,1,2.0,0.0,2.3,0.6,61.0,15,17.0,8.0,17.5,1.0,0.0,0.0,2019-01-01,1,14,20,0,0.6666666666666666,2.333333333333333,9.333333333333334,3.6666666666666665,18.0,0.3333333333333333,0.0,0.0,1,0,0,1
186,5,0,2.0,2.0,1.2,1.7,38.0,15,9.0,3.0,15.9,0.0,0.0,0.0,2019-01-01,0,13,16,6,1.3333333333333333,1.3333333333333333,11.333333333333334,4.666666666666667,18.166666666666668,0.6666666666666666,0.0,0.0,1,0,1,0
187,6,0,1.0,2.0,1.0,1.8,36.0,15,9.0,3.0,14.2,0.0,0.0,0.0,2019-01-01,0,5,19,2,1.6666666666666667,1.3333333333333333,13.0,5.0,18.866666666666667,0.6666666666666666,0.0,0.0,1,1,0,0
188,7,1,1.0,4.0,1.2,4.6,41.0,10,15.0,2.0,15.2,0.0,0.0,0.0,2019-01-01,1,10,14,6,1.6666666666666667,1.3333333333333333,11.666666666666666,4.666666666666667,15.866666666666667,0.3333333333333333,0.0,0.0,1,1,0,0
189,9,1,1.0,3.0,1.1,2.8,56.0,15,19.0,6.0,19.1,2.0,0.0,0.0,2019-01-01,1,16,15,5,1.3333333333333333,2.6666666666666665,11.0,2.6666666666666665,15.1,0.0,0.0,0.0,1,1,0,0
190,14,1,1.0,6.0,1.1,2.8,30.0,19,6.0,0.0,16.2,0.0,1.0,1.0,2019-01-01,1,12,16,6,1.0,3.0,14.333333333333334,3.6666666666666665,16.166666666666668,0.6666666666666666,0.0,0.0,1,1,0,0
191,15,0,1.0,1.0,0.6,1.1,45.0,4,8.0,3.0,16.4,1.0,0.0,0.0,2019-01-01,0,4,15,5,1.0,4.333333333333333,13.333333333333334,2.6666666666666665,16.833333333333332,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0,1,0
192,17,0,1.0,2.0,1.7,2.2,60.0,4,17.0,4.0,13.6,0.0,0.0,0.0,2019-01-01,0,2,15,5,1.0,3.333333333333333,11.0,3.0,17.233333333333334,1.0,0.3333333333333333,0.3333333333333333,1,1,0,0
193,18,1,2.0,3.0,1.8,3.4,55.0,4,18.0,4.0,14.8,1.0,0.0,0.0,2019-01-01,1,17,14,6,1.0,3.0,10.333333333333334,2.333333333333333,15.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0,0
194,19,0,0.0,2.0,0.5,2.6,54.0,4,4.0,1.0,16.9,0.0,0.0,0.0,2019-01-01,0,16,15,5,1.3333333333333333,2.0,14.333333333333334,3.6666666666666665,14.933333333333332,0.6666666666666666,0.0,0.0,1,1,0,0
195,21,0,0.0,4.0,0.5,2.1,36.0,10,4.0,1.0,15.4,0.0,0.0,0.0,2019-01-01,0,10,20,0,1.0,2.333333333333333,13.0,3.0,15.1,0.3333333333333333,0.0,0.0,1,1,0,0
196,23,1,1.0,2.0,1.0,1.1,27.0,15,8.0,4.0,15.0,1.0,0.0,0.0,2019-01-01,1,5,16,6,0.6666666666666666,3.0,8.666666666666666,2.0,15.699999999999998,0.3333333333333333,0.0,0.0,1,1,0,0
197,24,0,1.0,1.0,1.6,0.9,48.0,15,14.0,2.0,18.3,1.0,0.0,0.0,2019-01-01,0,14,18,2,0.3333333333333333,2.6666666666666665,5.333333333333333,2.0,15.766666666666666,0.3333333333333333,0.0,0.0,1,0,1,0
198,25,1,0.0,1.0,0.6,0.7,48.0,8,11.0,1.0,15.4,0.0,0.0,0.0,2019-01-01,1,19,12,5,0.6666666666666666,2.333333333333333,8.666666666666666,2.333333333333333,16.233333333333334,0.6666666666666666,0.0,0.0,1,1,0,0
199,26,0,0.0,2.0,0.7,0.7,30.0,16,9.0,3.0,18.0,0.0,0.0,0.0,2019-01-01,0,11,16,6,0.6666666666666666,1.3333333333333333,11.0,2.333333333333333,16.233333333333334,0.6666666666666666,0.0,0.0,1,1,0,0
200,27,1,0.0,3.0,0.5,2.3,34.0,16,9.0,1.0,20.4,1.0,0.0,0.0,2019-01-01,1,13,20,3,0.3333333333333333,1.3333333333333333,11.333333333333334,2.0,17.233333333333334,0.3333333333333333,0.0,0.0,1,1,0,0
201,28,1,2.0,0.0,1.7,1.2,45.0,15,12.0,9.0,18.5,1.0,0.0,0.0,2019-01-01,1,6,14,6,0.0,2.0,9.666666666666666,1.6666666666666667,17.933333333333334,0.3333333333333333,0.0,0.0,1,0,0,1
202,29,0,1.0,1.0,1.3,0.9,46.0,15,15.0,1.0,18.7,1.0,0.0,0.0,2019-01-01,0,7,18,3,0.6666666666666666,1.6666666666666667,10.0,4.333333333333333,18.966666666666665,0.6666666666666666,0.0,0.0,1,0,1,0
203,30,1,1.0,0.0,0.6,0.6,31.0,15,8.0,3.0,17.9,0.0,0.0,0.0,2019-01-01,1,0,20,1,1.0,1.3333333333333333,12.0,3.6666666666666665,19.2,1.0,0.0,0.0,1,0,0,1
204,31,0,1.0,1.0,1.0,0.9,38.0,10,13.0,4.0,16.7,1.0,0.0,0.0,2019-01-01,0,18,16,6,1.3333333333333333,0.3333333333333333,11.666666666666666,4.333333333333333,18.366666666666664,0.6666666666666666,0.0,0.0,1,0,1,0
205,22,0,3.0,0.0,1.4,0.7,36.0,15,12.0,5.0,14.5,0.0,0.0,0.0,2020-01-01,0,8,17,0,1.0,0.6666666666666666,12.0,2.6666666666666665,17.766666666666666,0.6666666666666666,0.0,0.0,1,0,0,1
206,32,1,7.0,2.0,2.7,1.8,31.0,12,18.0,11.0,16.7,0.0,0.0,0.0,2020-01-01,1,11,19,6,1.6666666666666667,0.3333333333333333,11.0,4.0,16.366666666666664,0.3333333333333333,0.0,0.0,1,0,0,1
207,33,0,1.0,0.0,0.7,0.6,50.0,12,10.0,4.0,19.4,1.0,0.0,0.0,2020-01-01,0,10,19,6,3.6666666666666665,1.0,14.333333333333334,6.666666666666667,15.966666666666669,0.3333333333333333,0.0,0.0,1,0,0,1
208,34,1,0.0,3.0,1.4,2.7,41.0,12,12.0,3.0,18.5,0.0,0.0,0.0,2020-01-01,1,9,20,4,3.6666666666666665,0.6666666666666666,13.333333333333334,6.666666666666667,16.866666666666664,0.3333333333333333,0.0,0.0,1,1,0,0
209,35,1,3.0,4.0,1.9,0.7,56.0,12,18.0,9.0,15.9,1.0,1.0,1.0,2020-01-01,1,16,12,6,2.6666666666666665,1.6666666666666667,13.333333333333334,6.0,18.2,0.3333333333333333,0.0,0.0,1,1,0,0
210,36,0,3.0,0.0,1.8,1.5,41.0,12,15.0,5.0,12.7,0.0,0.0,0.0,2020-01-01,0,0,19,6,1.3333333333333333,2.333333333333333,13.333333333333334,5.333333333333333,17.933333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0,0,1
211,37,1,1.0,2.0,1.5,1.4,56.0,12,15.0,4.0,18.2,0.0,0.0,0.0,2020-01-01,1,4,15,5,2.0,2.333333333333333,15.0,5.666666666666667,15.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0,0
212,1,0,1.0,2.0,2.5,0.4,66.0,15,15.0,6.0,18.5,2.0,0.0,1.0,2020-01-01,0,18,20,0,2.333333333333333,2.0,16.0,6.0,15.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0,0
213,3,0,1.0,0.0,1.4,1.1,50.0,15,12.0,1.0,20.1,1.0,1.0,1.0,2020-01-01,0,19,12,5,1.6666666666666667,1.3333333333333333,15.0,5.0,16.46666666666667,0.6666666666666666,0.0,0.3333333333333333,1,0,0,1
214,6,1,3.0,0.0,3.9,0.9,39.0,12,20.0,9.0,12.3,0.0,0.0,0.0,2020-01-01,1,6,15,5,1.0,1.3333333333333333,14.0,3.6666666666666665,18.933333333333334,1.0,0.3333333333333333,0.6666666666666666,1,0,0,1
215,7,0,1.0,1.0,0.7,1.7,37.0,12,10.0,2.0,17.5,0.0,0.0,0.0,2020-01-01,0,5,17,0,1.6666666666666667,0.6666666666666666,15.666666666666666,5.333333333333333,16.96666666666667,1.0,0.3333333333333333,0.6666666666666666,1,0,1,0
216,8,0,1.0,2.0,1.4,2.1,52.0,12,15.0,5.0,14.4,1.0,0.0,0.0,2020-01-01,0,13,20,4,1.6666666666666667,0.3333333333333333,14.0,4.0,16.633333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0,0
217,0,0,0.0,2.0,0.6,3.4,31.0,12,11.0,4.0,18.6,1.0,0.0,0.0,2020-01-01,0,12,18,2,1.6666666666666667,1.0,15.0,5.333333333333333,14.733333333333334,0.3333333333333333,0.0,0.0,1,1,0,0
218,2,1,2.0,0.0,2.3,0.5,58.0,12,14.0,5.0,17.4,0.0,0.0,0.0,2020-01-01,1,14,20,5,0.6666666666666666,1.6666666666666667,12.0,3.6666666666666665,16.833333333333332,0.6666666666666666,0.0,0.0,1,0,0,1
219,13,0,1.0,0.0,0.6,1.9,41.0,12,8.0,4.0,16.2,0.0,0.0,0.0,2020-01-01,0,16,20,5,1.0,1.3333333333333333,13.333333333333334,4.666666666666667,16.8,0.6666666666666666,0.0,0.0,1,0,0,1
220,14,1,1.0,3.0,0.7,1.7,56.0,12,9.0,2.0,17.5,1.0,0.0,0.0,2020-01-01,1,18,20,2,1.0,0.6666666666666666,11.0,4.333333333333333,17.400000000000002,0.3333333333333333,0.0,0.0,1,1,0,0
221,15,1,1.0,0.0,1.2,0.8,35.0,12,12.0,8.0,16.6,0.0,0.0,0.0,2020-01-01,1,0,12,5,1.3333333333333333,1.0,10.333333333333334,3.6666666666666665,17.033333333333335,0.3333333333333333,0.0,0.0,1,0,0,1
222,16,0,0.0,0.0,0.1,2.2,42.0,12,4.0,1.0,23.9,0.0,0.0,0.0,2020-01-01,0,4,20,5,1.0,1.0,9.666666666666666,4.666666666666667,16.76666666666667,0.3333333333333333,0.0,0.0,1,0,1,0
223,17,1,1.0,2.0,1.4,1.1,51.0,12,11.0,2.0,16.6,0.0,0.0,0.0,2020-01-01,1,10,14,6,0.6666666666666666,1.0,8.333333333333334,3.6666666666666665,19.333333333333336,0.3333333333333333,0.0,0.0,1,1,0,0
224,18,0,1.0,0.0,0.7,0.9,31.0,15,9.0,4.0,15.8,0.0,0.0,0.0,2020-01-01,0,9,17,5,0.6666666666666666,0.6666666666666666,9.0,3.6666666666666665,19.03333333333333,0.0,0.0,0.0,1,0,0,1
